Deep Variational Information Bottleneck,"['https://www.semanticscholar.org/author/K.-Murphy/1702318', 'https://www.semanticscholar.org/author/Joshua-V.-Dillon/2403637', 'https://www.semanticscholar.org/author/Alexander-Amir-Alemi/122113652', 'https://www.semanticscholar.org/author/Ian-S.-Fischer/33091759']","[{'Publications': '71', 'h-index': '47', 'Citations': '23,651', 'Highly Influential Citations': '3,212'}, {'Publications': '33', 'h-index': '16', 'Citations': '2,062', 'Highly Influential Citations': '317'}, {'Publications': '59', 'h-index': '19', 'Citations': '8,950', 'Highly Influential Citations': '1,147'}, {'Publications': '18', 'h-index': '12', 'Citations': '4,260', 'Highly Influential Citations': '555'}]"
Exploring Sparsity in Recurrent Neural Networks,"['https://www.semanticscholar.org/author/G.-Diamos/2040049', 'https://www.semanticscholar.org/author/Sharan-Narang/46617804', 'https://www.semanticscholar.org/author/Erich-Elsen/152585800', 'https://www.semanticscholar.org/author/Shubho-Sengupta/2264597']","[{'Publications': '59', 'h-index': '26', 'Citations': '6,594', 'Highly Influential Citations': '598'}, {'Publications': '17', 'h-index': '12', 'Citations': '5,279', 'Highly Influential Citations': '678'}, {'Publications': '28', 'h-index': '17', 'Citations': '5,955', 'Highly Influential Citations': '708'}, {'Publications': '15', 'h-index': '9', 'Citations': '4,115', 'Highly Influential Citations': '400'}]"
Neural Photo Editing with Introspective Adversarial Networks,"['https://www.semanticscholar.org/author/Andrew-Brock/2065040247', 'https://www.semanticscholar.org/author/Theodore-Lim/2067962067', 'https://www.semanticscholar.org/author/N.-Weston/32233090', 'https://www.semanticscholar.org/author/J.-Ritchie/50361260']","[{'Publications': '17', 'h-index': '10', 'Citations': '3,251', 'Highly Influential Citations': '489'}, {'Publications': '6', 'h-index': '4', 'Citations': '1,127', 'Highly Influential Citations': '123'}, {'Publications': '8', 'h-index': '4', 'Citations': '1,130', 'Highly Influential Citations': '123'}, {'Publications': '212', 'h-index': '25', 'Citations': '2,904', 'Highly Influential Citations': '188'}]"
Semi-Supervised Classification with Graph Convolutional Networks,"['https://www.semanticscholar.org/author/M.-Welling/1678311', 'https://www.semanticscholar.org/author/Thomas-Kipf/41016725']","[{'Publications': '342', 'h-index': '70', 'Citations': '46,204', 'Highly Influential Citations': '8,886'}, {'Publications': '29', 'h-index': '15', 'Citations': '12,165', 'Highly Influential Citations': '3,219'}]"
Deep Learning with Dynamic Computation Graphs,"['https://www.semanticscholar.org/author/M.-Looks/2434898', 'https://www.semanticscholar.org/author/DeLesley-S.-Hutchins/32913644', 'https://www.semanticscholar.org/author/Peter-Norvig/2784519', 'https://www.semanticscholar.org/author/Marcello-Herreshoff/1881346']","[{'Publications': '33', 'h-index': '13', 'Citations': '517', 'Highly Influential Citations': '44'}, {'Publications': '15', 'h-index': '6', 'Citations': '238', 'Highly Influential Citations': '28'}, {'Publications': '129', 'h-index': '27', 'Citations': '31,341', 'Highly Influential Citations': '1,972'}, {'Publications': '5', 'h-index': '3', 'Citations': '133', 'Highly Influential Citations': '28'}]"
Adversarially Learned Inference,"['https://www.semanticscholar.org/author/Vincent-Dumoulin/3074927', 'https://www.semanticscholar.org/author/Aaron-C.-Courville/1760871', 'https://www.semanticscholar.org/author/Ishmael-Belghazi/3422357']","[{'Publications': '27', 'h-index': '18', 'Citations': '12,261', 'Highly Influential Citations': '1,708'}, {'Publications': '233', 'h-index': '77', 'Citations': '92,246', 'Highly Influential Citations': '10,995'}, {'Publications': '2', 'h-index': '2', 'Citations': '1,279', 'Highly Influential Citations': '214'}]"
Amortised MAP Inference for Image Super-resolution,"['https://www.semanticscholar.org/author/Ferenc-Husz%C3%A1r/3108066', 'https://www.semanticscholar.org/author/Jose-Caballero/145372820', 'https://www.semanticscholar.org/author/Lucas-Theis/2073063', 'https://www.semanticscholar.org/author/W.-Shi/2700496', 'https://www.semanticscholar.org/author/C.-S%C3%B8nderby/1402816540']","[{'Publications': '29', 'h-index': '17', 'Citations': '9,427', 'Highly Influential Citations': '1,229'}, {'Publications': '28', 'h-index': '17', 'Citations': '10,143', 'Highly Influential Citations': '1,215'}, {'Publications': '46', 'h-index': '18', 'Citations': '8,299', 'Highly Influential Citations': '975'}, {'Publications': '79', 'h-index': '25', 'Citations': '5,326', 'Highly Influential Citations': '476'}, {'Publications': '34', 'h-index': '20', 'Citations': '3,797', 'Highly Influential Citations': '376'}]"
A STRUCTURED SELF-ATTENTIVE SENTENCE EMBEDDING,"['https://www.semanticscholar.org/author/Yoshua-Bengio/1751762', 'https://www.semanticscholar.org/author/Zhouhan-Lin/3146592', 'https://www.semanticscholar.org/author/Minwei-Feng/2521552']","[{'Publications': '821', 'h-index': '173', 'Citations': '302,168', 'Highly Influential Citations': '33,380'}, {'Publications': '32', 'h-index': '14', 'Citations': '5,713', 'Highly Influential Citations': '524'}, {'Publications': '17', 'h-index': '9', 'Citations': '1,687', 'Highly Influential Citations': '182'}]"
Geometry of Polysemy,"['https://www.semanticscholar.org/author/P.-Viswanath/144768649', 'https://www.semanticscholar.org/author/Jiaqi-Mu/2457790', 'https://www.semanticscholar.org/author/S.-Bhat/145355558']","[{'Publications': '253', 'h-index': '50', 'Citations': '22,360', 'Highly Influential Citations': '2,133'}, {'Publications': '11', 'h-index': '5', 'Citations': '186', 'Highly Influential Citations': '31'}, {'Publications': '74', 'h-index': '13', 'Citations': '636', 'Highly Influential Citations': '63'}]"
On Detecting Adversarial Perturbations,"['https://www.semanticscholar.org/author/J.-H.-Metzen/2708564', 'https://www.semanticscholar.org/author/Tim-Genewein/3081854', 'https://www.semanticscholar.org/author/Volker-Fischer/47092548', 'https://www.semanticscholar.org/author/B.-Bischoff/3452473']","[{'Publications': '73', 'h-index': '21', 'Citations': '3,204', 'Highly Influential Citations': '253'}, {'Publications': '30', 'h-index': '11', 'Citations': '1,571', 'Highly Influential Citations': '99'}, {'Publications': '19', 'h-index': '8', 'Citations': '1,023', 'Highly Influential Citations': '66'}, {'Publications': '17', 'h-index': '9', 'Citations': '817', 'Highly Influential Citations': '59'}]"
Frustratingly Short Attention Spans in Neural Language Modeling,"['https://www.semanticscholar.org/author/Tim-Rockt%C3%A4schel/2620211', 'https://www.semanticscholar.org/author/S.-Riedel/145941665', 'https://www.semanticscholar.org/author/Michal-Daniluk/2473352', 'https://www.semanticscholar.org/author/Johannes-Welbl/1851564']","[{'Publications': '61', 'h-index': '29', 'Citations': '3,844', 'Highly Influential Citations': '512'}, {'Publications': '152', 'h-index': '44', 'Citations': '9,499', 'Highly Influential Citations': '1,611'}, {'Publications': '16', 'h-index': '4', 'Citations': '157', 'Highly Influential Citations': '26'}, {'Publications': '19', 'h-index': '12', 'Citations': '1,814', 'Highly Influential Citations': '444'}]"
Learning Invariant Representations Of Planar Curves ,"['https://www.semanticscholar.org/author/Aaron-Wetzler/1809382', 'https://www.semanticscholar.org/author/Gautam-Pai/33810537', 'https://www.semanticscholar.org/author/R.-Kimmel/143923265']","[{'Publications': '21', 'h-index': '9', 'Citations': '328', 'Highly Influential Citations': '26'}, {'Publications': '11', 'h-index': '3', 'Citations': '36', 'Highly Influential Citations': '4'}, {'Publications': '360', 'h-index': '67', 'Citations': '23,869', 'Highly Influential Citations': '1,468'}]"
Deep Multi-task Representation Learning: A Tensor Factorisation Approach,"['https://www.semanticscholar.org/author/Timothy-M.-Hospedales/1697755', 'https://www.semanticscholar.org/author/Yongxin-Yang/2653152']","[{'Publications': '222', 'h-index': '51', 'Citations': '9,863', 'Highly Influential Citations': '1,265'}, {'Publications': '76', 'h-index': '27', 'Citations': '4,352', 'Highly Influential Citations': '688'}]"
Unrolled Generative Adversarial Networks,"['https://www.semanticscholar.org/author/Luke-Metz/2096458', 'https://www.semanticscholar.org/author/Ben-Poole/16443937', 'https://www.semanticscholar.org/author/J.-Sohl-Dickstein/1407546424', 'https://www.semanticscholar.org/author/David-Pfau/144846367']","[{'Publications': '35', 'h-index': '14', 'Citations': '10,530', 'Highly Influential Citations': '1,606'}, {'Publications': '48', 'h-index': '25', 'Citations': '7,207', 'Highly Influential Citations': '1,089'}, {'Publications': '108', 'h-index': '39', 'Citations': '8,134', 'Highly Influential Citations': '1,120'}, {'Publications': '26', 'h-index': '13', 'Citations': '3,041', 'Highly Influential Citations': '308'}]"
Structured Attention Networks,"['https://www.semanticscholar.org/author/Alexander-M.-Rush/2531268', 'https://www.semanticscholar.org/author/Luong-Hoang/144294755', 'https://www.semanticscholar.org/author/Yoon-Kim/38367242', 'https://www.semanticscholar.org/author/Carl-Denton/47472547']","[{'Publications': '108', 'h-index': '38', 'Citations': '10,203', 'Highly Influential Citations': '1,323'}, {'Publications': '9', 'h-index': '5', 'Citations': '487', 'Highly Influential Citations': '43'}, {'Publications': '18', 'h-index': '17', 'Citations': '11,832', 'Highly Influential Citations': '1,854'}, {'Publications': '1', 'h-index': '1', 'Citations': '258', 'Highly Influential Citations': '23'}]"
Dropout with Expectation-linear Regularization,"['https://www.semanticscholar.org/author/Xuezhe-Ma/2378954', 'https://www.semanticscholar.org/author/Yingkai-Gao/2553517', 'https://www.semanticscholar.org/author/Y.-Deng/2505751', 'https://www.semanticscholar.org/author/Yaoliang-Yu/40508553', 'https://www.semanticscholar.org/author/E.-Hovy/144547315', 'https://www.semanticscholar.org/author/Zhiting-Hu/2749311']","[{'Publications': '39', 'h-index': '16', 'Citations': '2,960', 'Highly Influential Citations': '373'}, {'Publications': '3', 'h-index': '2', 'Citations': '86', 'Highly Influential Citations': '9'}, {'Publications': '29', 'h-index': '16', 'Citations': '2,281', 'Highly Influential Citations': '350'}, {'Publications': '95', 'h-index': '22', 'Citations': '2,243', 'Highly Influential Citations': '190'}, {'Publications': '625', 'h-index': '87', 'Citations': '33,499', 'Highly Influential Citations': '3,233'}, {'Publications': '72', 'h-index': '34', 'Citations': '4,810', 'Highly Influential Citations': '547'}]"
Dynamic Coattention Networks For Question Answering,"['https://www.semanticscholar.org/author/R.-Socher/2166511', 'https://www.semanticscholar.org/author/Victor-Zhong/3428769', 'https://www.semanticscholar.org/author/Caiming-Xiong/2228109']","[{'Publications': '198', 'h-index': '62', 'Citations': '78,762', 'Highly Influential Citations': '12,824'}, {'Publications': '23', 'h-index': '13', 'Citations': '2,745', 'Highly Influential Citations': '495'}, {'Publications': '198', 'h-index': '44', 'Citations': '10,934', 'Highly Influential Citations': '1,807'}]"
Visualizing Deep Neural Network Decisions: Prediction Difference Analysis,"['https://www.semanticscholar.org/author/T.-Cohen/2056266', 'https://www.semanticscholar.org/author/M.-Welling/1678311', 'https://www.semanticscholar.org/author/T.-Adel/3168195', 'https://www.semanticscholar.org/author/Luisa-M.-Zintgraf/3378188']","[{'Publications': '51', 'h-index': '21', 'Citations': '3,197', 'Highly Influential Citations': '441'}, {'Publications': '342', 'h-index': '70', 'Citations': '46,204', 'Highly Influential Citations': '8,886'}, {'Publications': '26', 'h-index': '10', 'Citations': '713', 'Highly Influential Citations': '76'}, {'Publications': '24', 'h-index': '10', 'Citations': '869', 'Highly Influential Citations': '89'}]"
Density estimation using Real NVP,"['https://www.semanticscholar.org/author/Samy-Bengio/1751569', 'https://www.semanticscholar.org/author/Laurent-Dinh/46573521', 'https://www.semanticscholar.org/author/J.-Sohl-Dickstein/1407546424']","[{'Publications': '376', 'h-index': '81', 'Citations': '40,202', 'Highly Influential Citations': '4,805'}, {'Publications': '24', 'h-index': '16', 'Citations': '6,762', 'Highly Influential Citations': '952'}, {'Publications': '108', 'h-index': '39', 'Citations': '8,134', 'Highly Influential Citations': '1,120'}]"
Dialogue Learning With Human-in-the-Loop,"['https://www.semanticscholar.org/author/S.-Chopra/3295092', ""https://www.semanticscholar.org/author/Marc'Aurelio-Ranzato/1706809"", 'https://www.semanticscholar.org/author/J.-Weston/145183709', 'https://www.semanticscholar.org/author/Alexander-H.-Miller/143622869', 'https://www.semanticscholar.org/author/Jiwei-Li/49298465']","[{'Publications': '78', 'h-index': '26', 'Citations': '15,679', 'Highly Influential Citations': '1,509'}, {'Publications': '97', 'h-index': '50', 'Citations': '27,453', 'Highly Influential Citations': '2,797'}, {'Publications': '241', 'h-index': '86', 'Citations': '63,860', 'Highly Influential Citations': '7,299'}, {'Publications': '20', 'h-index': '13', 'Citations': '1,737', 'Highly Influential Citations': '231'}, {'Publications': '95', 'h-index': '33', 'Citations': '7,998', 'Highly Influential Citations': '1,199'}]"
Learning to Act by Predicting the Future,"['https://www.semanticscholar.org/author/A.-Dosovitskiy/2841331', 'https://www.semanticscholar.org/author/V.-Koltun/145231047']","[{'Publications': '68', 'h-index': '43', 'Citations': '18,854', 'Highly Influential Citations': '2,708'}, {'Publications': '221', 'h-index': '75', 'Citations': '28,165', 'Highly Influential Citations': '3,837'}]"
"Offline bilingual word vectors, orthogonal transformations and the inverted softmax","['https://www.semanticscholar.org/author/David-H.-P.-Turban/7956267', 'https://www.semanticscholar.org/author/N.-Hammerla/3128867', 'https://www.semanticscholar.org/author/Samuel-L.-Smith/2111235967', 'https://www.semanticscholar.org/author/Steven-Hamblin/2093743148']","[{'Publications': '12', 'h-index': '6', 'Citations': '532', 'Highly Influential Citations': '69'}, {'Publications': '52', 'h-index': '23', 'Citations': '3,806', 'Highly Influential Citations': '371'}, {'Publications': '21', 'h-index': '12', 'Citations': '1,370', 'Highly Influential Citations': '159'}, {'Publications': '7', 'h-index': '2', 'Citations': '416', 'Highly Influential Citations': '71'}]"
Paying More Attention to Attention: Improving the Performance of Convolutional Neural Networks via Attention Transfer,"['https://www.semanticscholar.org/author/N.-Komodakis/2505902', 'https://www.semanticscholar.org/author/Sergey-Zagoruyko/2134433']","[{'Publications': '135', 'h-index': '43', 'Citations': '14,592', 'Highly Influential Citations': '1,929'}, {'Publications': '20', 'h-index': '13', 'Citations': '6,495', 'Highly Influential Citations': '1,216'}]"
Recurrent Mixture Density Network for Spatiotemporal Visual Attention,"['https://www.semanticscholar.org/author/H.-Larochelle/1777528', 'https://www.semanticscholar.org/author/Loris-Bazzani/1809420', 'https://www.semanticscholar.org/author/L.-Torresani/1732879']","[{'Publications': '139', 'h-index': '51', 'Citations': '36,329', 'Highly Influential Citations': '3,852'}, {'Publications': '42', 'h-index': '22', 'Citations': '4,198', 'Highly Influential Citations': '520'}, {'Publications': '117', 'h-index': '41', 'Citations': '12,247', 'Highly Influential Citations': '1,884'}]"
